Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(3),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_6s1/2(2),J_total_Pr_relativistic
0.65,0.01347068907498656,0.047879902486475834,0.023727804763304293,0.02522464390225503,0.10665196854601254,0.06441594927888973,0.0671439208105724,0.04414188089764268,0.04476030468740771,0.20752994333546518,0.14857264295497866,0.15494251192731834,0.12368529345576552,0.12540667925531906,0.12540667925531906,0.2937276711169677,0.3489798452984961,0.3575187860579078,0.062320523053762684,7.214384539823172
0.7000000000000001,0.013469952968198312,0.04784934852778777,0.023727778584027425,0.025224609963792652,0.10624371138546032,0.06441273310590187,0.06713997417854332,0.044141866347732116,0.04476028885350766,0.2036263569089328,0.14836512712979172,0.15468784455009077,0.12366945790351055,0.12538927817636722,0.12538927817636722,0.26379633973003186,0.3342627860854056,0.339918699800794,0.061786994760505885,7.040561763050407
0.75,0.013469162397550275,0.04781655534561656,0.023727746184637362,0.02522456796173669,0.10580705527183522,0.06440876377358148,0.06713510469395524,0.04414184566974655,0.04476026635275977,0.19952070099158006,0.14811279467601957,0.15437868795278298,0.12364750245178226,0.12536517251664836,0.12536517251664836,0.2354312100133499,0.3182557169179725,0.32104045118629465,0.06009743442348649,6.858706547227195
0.8,0.013468317376442544,0.04778152806671216,0.02372770665395454,0.02522451671559769,0.1053423856030391,0.06440393515693871,0.06712918283599316,0.04414181697339184,0.044760235129812184,0.19522949322227906,0.1478106742758983,0.15400918198552224,0.12361782441148837,0.12533261700925266,0.12533261700925266,0.20891559944330831,0.3012003740427833,0.30121007071151507,0.05710924673960782,6.670886170717369
0.8500000000000001,0.013467417919196758,0.04774427216344914,0.023727659020073996,0.025224454966465693,0.10485011117552186,0.06439813523380203,0.0671220720325983,0.044141777972229415,0.04476019269908569,0.1907697115050685,0.14745385953012258,0.15357359628204068,0.12357859710691134,0.12528962674132568,0.12528962674132568,0.18445440539215793,0.28336040983492816,0.28076561756020363,0.053057845505543384,6.479857844831876
0.9,0.013466464041055582,0.04770479345225048,0.023727602250784182,0.02522438137760243,0.1043306635736413,0.06439124635451383,0.06711362901575438,0.04414172593635162,0.044760136093554455,0.1861586843694258,0.14703756776689636,0.15306640445428027,0.12352777415174637,0.12523398319555168,0.12523398319555168,0.16217812800652934,0.2650079787603598,0.26004049979268734,0.048303353530490034,6.288476714722331
0.9500000000000001,0.013465455758182154,0.04766309809191377,0.023727535254011504,0.025224294535069722,0.10378449652762711,0.06438314552444815,0.06710370419316862,0.04414165764378563,0.044760061812198756,0.181413981618089,0.14655719654586302,0.1524823544963673,0.12346309916205593,0.12516324627373546,0.12516324627373546,0.14214911005272413,0.24641182018053862,0.23934978991211533,0.04320236823417427,6.09937364220645
1.0,0.013464393087659498,0.04761919258184053,0.02372745687829032,0.025224192948393703,0.10321208524155445,0.06437370469855686,0.06709214203522362,0.044141569330918284,0.04475996576645296,0.17655330622321597,0.14600837718237772,0.1518165345131709,0.12338212076375527,0.12507477209489679,0.12507477209489679,0.12436935035289048,0.22782733131795502,0.21897985925431884,0.03805288416669448,5.9147998200178185
1.05,0.013463276047489908,0.0475730837601695,0.023727365913258143,0.025224075051264446,0.10261392569279111,0.06436279108712144,0.06707878147603612,0.04414145664224014,0.04475984322597824,0.17159438838688473,0.14538702468406603,0.15106443299565075,0.12328221258877514,0.12496573617931317,0.12496573617931317,0.1087892806015632,0.20948885813578388,0.19918130286284091,0.03307856591479205,5.736569652635646
1.1,0.01346210465659429,0.04752477880181462,0.023727261090175807,0.025223939202270607,0.10199053390443483,0.06435026747186093,0.06706345632742412,0.04414131457971127,0.0447596887640939,0.16655488262741414,0.14468938356542316,0.15022199298137087,0.12316059780918046,0.1248331614719141,0.1248331614719141,0.09531695971302116,0.19160421681949036,0.18016487869544967,0.028432117303858626,5.566059184114122
1.1500000000000001,0.013460878934811482,0.04747428521640874,0.023727141082472265,0.02522378368566865,0.10134244519230687,0.0643359925315229,0.06704599570455343,0.04414113745205384,0.044759496203203526,0.16145226868990634,0.1439120690856128,0.14928565956106457,0.1230143776364123,0.12467395052778799,0.12467395052778799,0.08382722384275164,0.17435130043833147,0.16210003423893993,0.024206438568287466,5.404234512582403
1.2000000000000002,0.013459598902897534,0.04742161084615387,0.023727004506313775,0.025223606712186184,0.10067021338811177,0.06431982117606444,0.06702622446200836,0.04414091882427723,0.04475925856055249,0.15630375700906668,0.14305210353786152,0.14825242031814875,0.12284056311630492,0.1244849210821772,0.1244849210821772,0.0741704235133912,0.15787652214148137,0.1451155236997468,0.02044770971867199,5.251695235126345
1.25,0.013458264582524953,0.04736676386357892,0.02372684992119712,0.02522340641985895,0.09997441004041306,0.06430160488851237,0.0670039636390109,0.044140651467740585,0.04475896799465204,0.15112619937607732,0.1421069473041691,0.1471198384148738,0.12263610948113447,0.12426284415853277,0.12426284415853277,0.06618047337041441,0.1422947905979832,0.12930161014823294,0.017167652627045456,5.108724242349729
1.3,0.01345687599628192,0.04730975276920603,0.02372667583056658,0.02522318087490097,0.0992556235951092,0.06428119207357819,0.06697903091249569,0.0441403273110549,0.044758615752701576,0.14593600538045987,0.1410745244747844,0.14588607816377952,0.12239795227797201,0.12400448383086514,0.12400448383086514,0.059682028615906525,0.1276906955378729,0.11471337994220715,0.014353902964132158,4.975338814801579
1.35,0.013455433167671475,0.04725058638912643,0.023726480682454303,0.02522292807260733,0.0985144585571242,0.06425842841209187,0.06695124105673673,0.04413993739212254,0.04475819211933562,0.1407490651138309,0.13995324291644065,0.14454992304394862,0.12212304447720884,0.12370663774938219,0.12370663774938219,0.054496680817264415,0.11412059096706587,0.10137475467057724,0.01197826759099804,4.851340071853235
1.4000000000000001,0.013453936121110663,0.04718927387248699,0.02372626287014372,0.02522264593828909,0.09775153463505215,0.06423315722031127,0.06692040640821471,0.0441394718116061,0.04475768636701472,0.1355806785365818,0.13874200875523882,0.14311078623609955,0.12180839377452053,0.12336617755881805,0.12336617755881805,0.050448132113343584,0.10161529154205476,0.08928285554536641,0.010003026766848364,4.73635905880399
1.4500000000000002,0.01345238488192965,0.04712582468888848,0.02372602073285567,0.025222332328239772,0.09696748587051522,0.06420521981315878,0.06688633733441147,0.04413891968811102,0.04475708670837099,0.1304454918221034,0.1374402353180056,0.14156871385702835,0.12145109933119634,0.12298008838367325,0.12298008838367325,0.04736635991982022,0.0901831358758527,0.07841244709777376,0.008385582711766832,4.629898513035688
1.5,0.013450779476370809,0.047060248625696806,0.023725752556456856,0.025221985030732814,0.09616295975400968,0.06417445587043581,0.06684884270522054,0.04413826911535741,0.04475638025080815,0.12535744090746115,0.13604784664878639,0.13992438117079337,0.12104838724858381,0.12254550661998284,0.12254550661998284,0.045090824301590414,0.07981321315123448,0.0687202549243638,0.007081779814311964,4.531369834648621
1.55,0.013449119931587766,0.046992555785268335,0.02372545657419024,0.0252216017670495,0.09533861632902503,0.06414070380506674,0.06680773036566942,0.04413750712160615,0.044755552953644306,0.12032970239555545,0.1345652757839133,0.13817908214016103,0.12059764413892404,0.12205975535504246,0.12205975535504246,0.04347279826673976,0.07047859199867217,0.0601490124324311,0.006048193372760974,4.44012511270371
1.6,0.013447406275644426,0.04692275658209054,0.023725130967427014,0.02522118019253667,0.09449512728622675,0.06410380113242918,0.06676280760866067,0.04413661963159246,0.04475458958807179,0.11537465187282357,0.13299345802904217,0.13633471275634612,0.12009644823344989,0.12152037683047127,0.12152037683047127,0.04237691886503461,0.0621394302966506,0.05263114235993512,0.005243637048963678,4.355484283128459
1.6500000000000001,0.013445638537513953,0.04685086173983928,0.02372477386643971,0.02522071789769368,0.09363317504949369,0.06406358483983438,0.06671388164645453,0.044135591431207356,0.04475347370019375,0.11050382962938218,0.13133381953411213,0.1343937486474547,0.11954259755565355,0.12092516146587232,0.12092516146587232,0.041682065897174,0.0547458797071303,0.04609201996404125,0.004630090509678679,4.2767576501243765
1.7000000000000002,0.01344381674707772,0.046776882288353944,0.023724383351196063,0.025220212409287915,0.09275345185559732,0.06401989175523257,0.0666607600796354,0.04413440613515297,0.04475218757738093,0.10572791369599142,0.12958826150696223,0.13235921751604257,0.11893413477960832,0.12027217306619312,0.12027217306619312,0.04128167705169149,0.0482407286029406,0.04045279671344923,0.004173204898432573,4.203264107281537
1.75,0.013441940935124234,0.046700829560531815,0.023723957452173202,0.025219661191498256,0.09185665882930098,0.06397255891423113,0.06660325136232884,0.044133046157782754,0.04475071221817461,0.10105670004501777,0.12775914044314132,0.13023466699388767,0.11826936848691838,0.11955976994208281,0.11955976994208281,0.04108360508199525,0.04256175144367204,0.03563278709531627,0.0038425071062885645,4.134345459408518
1.8,0.013440011133348025,0.04662271518914305,0.023723494151191713,0.025219061647085816,0.09094350505564429,0.0639214239245297,0.06654116526246309,0.04413149268732121,0.04474902730594366,0.09649908974124109,0.1258492447782419,0.1280241285277453,0.11754689062838106,0.11878662177592353,0.11878662177592353,0.0410096157353994,0.037643751891191186,0.031551437981582144,0.0036113943707877278,4.069377279826803
1.85,0.013438027374348498,0.046542551103567587,0.023722991382269173,0.0252184111185913,0.09001470665115992,0.06386632532689471,0.06647431331590092,0.04412972566364092,0.04474711118648403,0.09206308277331196,0.12386176839000039,0.1257320779240331,0.1167655900852934,0.1179517221641255,0.1179517221641255,0.04099461584558798,0.03342030154474067,0.02812991115002496,0.0034569876652206736,4.007776747542573
1.9000000000000001,0.013435989691628755,0.04646034952645549,0.02372244703249266,0.025217706889558253,0.08907098583574802,0.06380710295181768,0.06640250927330252,0.044127723759756855,0.04474494084972913,0.08775577824821104,0.1218002813907016,0.12336339318378906,0.11592466230847304,0.11705439685658764,0.11705439685658764,0.04098569036033693,0.02982518675333429,0.025292316207651048,0.003359894575804258,3.9490079002128153
1.9500000000000002,0.013433898119594388,0.04637612297031211,0.023721858942909804,0.025216946185781557,0.08811307000690713,0.06374359827102455,0.06632556953861843,0.044125464367179415,0.044742491915719,0.08358338058936955,0.11966869865648909,0.12092331025272413,0.11502361508889065,0.1160943077953368,0.1160943077953368,0.04094101592943647,0.02679358319372244,0.022966634372734503,0.0033039187963768003,3.8925847171575594
2.0,0.013431752693552238,0.046289884234009614,0.023721224909437913,0.02521612617658041,0.08714169081799032,0.06367565474302946,0.06624331359815336,0.04412292358524912,0.044739738624954666,0.07955121134423104,0.11747124653950333,0.11841737729572571,0.11406227058116615,0.11507145312517333,0.11507145312517333,0.04082870764722004,0.024262982424165823,0.02108537423626111,0.00327574308381494,3.838072416143736
2.0500000000000003,0.013429553449709121,0.04620164639922633,0.023720542683790678,0.0252152439760951,0.08615758326212111,0.06360311815195482,0.06615556443918538,0.044120076214556214,0.04473665383324269,0.0756637261789237,0.11521242820190977,0.11585140808182369,0.11304076375930909,0.11398616340903649,0.11398616340903649,0.04062564507254921,0.02217389701905625,0.0195859994840706,0.003264604759962842,3.7850873117241686
2.1,0.013427300425170522,0.04611142282681547,0.023719809974421982,0.025214296644606823,0.08516148476336576,0.06352583693886876,0.06606214895717286,0.04411689575452919,0.04473320901111314,0.07192453661622238,0.11289698799846996,0.11323143503551272,0.11195953753261052,0.11283909432954736,0.11283909432954736,0.04031631402817572,0.020470371665337776,0.018411166209051606,0.0032619770183050854,3.7332955443960576
2.15,0.013424993657939258,0.04601922715310481,0.02371902444748633,0.025213281189879796,0.08415413427671717,0.06344366252492356,0.06596289835063006,0.04411335440525646,0.044729374247871934,0.0683364360578768,0.11052987531701683,0.11056366247456395,0.11081933478846724,0.1116312161959293,0.1116312161959293,0.039891692081424,0.019100327188520828,0.017508804338354195,0.003261264946775704,3.682410950793907
2.2,0.01342263318691411,0.04592507328612889,0.023718183727815388,0.025212194568524905,0.08313627139840128,0.0633564496256119,0.0658576485028048,0.044109423073585514,0.04472511826032688,0.06490142962336583,0.1081162082647161,0.10785442051417811,0.10962118765837388,0.11036380060268615,0.11036380060268615,0.03934819810553368,0.018015763227084595,0.016832074192674105,0.003257521948181629,3.63219230717614
2.25,0.013420219051888418,0.045828975401795355,0.02371728539991011,0.025211033687384136,0.08210863548796851,0.06326405655549305,0.06574624034934427,0.044105071383524465,0.04472040840620467,0.06162076733383377,0.10566123756302633,0.10511012007362061,0.1083664043238107,0.10903840460370855,0.10903840460370855,0.0386867199224446,0.01717284347230417,0.016339225540689385,0.003247189858815217,3.5824401425932244
2.3000000000000003,0.013417751293548651,0.04573094793998709,0.023716327008947977,0.02520979540493501,0.08107196480358245,0.06316634552277736,0.06562852023119103,0.04410026769095117,0.04471521070225459,0.05849498017195885,0.1031703109865056,0.10233720937537874,0.10705655369092387,0.1076568527737252,0.1076568527737252,0.037911728690630135,0.016531885257664473,0.01599338289517977,0.0032278643277998146,3.5329932851067376
2.35,0.013415229953472945,0.04563100560060178,0.023715306061804792,0.025208476532714214,0.08002699565186454,0.06306318291319547,0.06550434023200741,0.04409497910261594,0.04470948984701336,0.055523918555338246,0.10064883865072582,0.09954213227936712,0.10569344826750712,0.10622121752918853,0.10622121752918853,0.03703048435042057,0.016057272987509735,0.0157622773430075,0.0031980857685370437,3.483725274591032
2.4000000000000004,0.013412655074129603,0.04552916333953056,0.023714220028090528,0.025207073836759655,0.07897446155359748,0.06295443956261708,0.06537355849948451,0.044089171499405,0.044703209248184814,0.05270679277216016,0.0981022594231837,0.09673128874667232,0.10427912557370228,0.10473379807381902,0.10473379807381902,0.03605233297915592,0.01571731256448873,0.01561794198843063,0.0031571553119639152,3.4345407491852513
2.45,0.013410026698875567,0.04542543636457754,0.02371306634119868,0.025205584039070153,0.07791509242653206,0.06283999101792413,0.06523603954995102,0.04408280956381332,0.044696331054567974,0.05004221494297424,0.0955360086988472,0.09391099767958219,0.10281582840994202,0.10319709832120015,0.10319709832120015,0.03498809423493582,0.015484041700199748,0.01553638516373448,0.0031049745918616,3.385371889354073
2.5,0.013407344871954866,0.04531984013132181,0.023711842399368598,0.025204003819081916,0.07684961378648168,0.06271971778568337,0.06509165455575601,0.044075856811557845,0.04468881619244735,0.047528242090750614,0.09295548774939558,0.09108746233789757,0.10130598429287434,0.10161380412907098,0.10161380412907098,0.03384953507394772,0.01533300883517109,0.015497252943874978,0.0030419078037413404,3.336174983610569
2.5500000000000003,0.013404609638497019,0.04521239033892372,0.023710545566760267,0.025202329815161035,0.07577874596782715,0.06259350556820452,0.06494028161496021,0.0440682756272445,0.04468062440634071,0.04516241992263236,0.09036603482280585,0.08826673848639505,0.09975218435323477,0.0999867601583338,0.0999867601583338,0.03264892450861062,0.015243031392564926,0.015483490196114799,0.0029686642493805117,3.2869271630795205
2.6,0.013401821044515417,0.04510310292587725,0.023709173174540948,0.02520055862611115,0.07470320336449048,0.06246124548661153,0.06478180600293038,0.04406002730398631,0.04467171430398148,0.04294182695033158,0.0877728981381516,0.08545470538531265,0.09815716196973033,0.0983189466452379,0.0983189466452379,0.031398663234808374,0.015195942267439215,0.015481007392507188,0.0028861994684438105,3.237623337925789
2.6500000000000004,0.013398979136905671,0.04499199406571007,0.02370772252198318,0.025198686812695482,0.07362369369237147,0.06232283429059624,0.06461612040549099,0.04405107208685379,0.044662043405395944,0.04086311860151361,0.0851812108897004,0.08265703969529052,0.09652377139077613,0.09661345634860741,0.09661345634860741,0.03011098140766833,0.015176331820148612,0.01547835869522654,0.002795633031710782,3.188273357012713
2.7,0.01339608396344393,0.04487908016263327,0.023706190877573568,0.02519671089917236,0.07254091727417487,0.06217817455456547,0.06444312513334804,0.04404136922002419,0.04465156819591947,0.03892257100129651,0.08259596834495513,0.07987919233064793,0.09485496657212268,0.09487347190615038,0.09487347190615038,0.028797697607744352,0.015171291199435943,0.015466435369807834,0.002698181109309531,3.1388994026499124
2.75,0.013393135572785165,0.04476437784714241,0.023704575480131787,0.025194627374843476,0.07145556634748872,0.062027174859934295,0.06426272831755854,0.04403087699748192,0.04464024418298078,0.03711612413072393,0.08002200709345193,0.07712636826045502,0.0931537804336924,0.09310224380552197,0.09310224380552197,0.027470032044211497,0.015170161562305176,0.01543817736451162,0.002595102007569097,3.089533624711732
2.8000000000000003,0.013390134014461427,0.04464790397157182,0.02370287353993926,0.025192432695613984,0.07036832439690693,0.061869749963360116,0.06407484608587803,0.04401955281710965,0.04462802595646955,0.035439424097348744,0.0774639864771266,0.07440350922573317,0.09142330471389466,0.09130306914752974,0.09130306914752974,0.026138467229727173,0.015164292673692091,0.015388304889719786,0.002487652978802708,3.0402160124467397
2.85,0.013387079338880066,0.04452967560560384,0.023701082239876943,0.0251901232855636,0.06927986551092104,0.06170582095075311,0.06387940271987683,0.044007353237997295,0.04461486725248976,0.03388786428151549,0.07492637220905142,0.07171527931337447,0.0896666705748126,0.08947927135117538,0.08947927135117538,0.024812649683178197,0.01514681344624158,0.015313071014241673,0.0023770567375369094,2.9909924977546773
2.9000000000000004,0.013383971597321936,0.044409710031734995,0.023699198736571656,0.025187695538527892,0.06819085376423703,0.061535315376939625,0.06367633079277155,0.04399423404078524,0.04460072102028966,0.03245662515021789,0.0724134221654476,0.06906605330303865,0.0878870300873767,0.08763418092354949,0.08763418092354949,0.02350132663033341,0.015112416204652373,0.015210035641380041,0.0022644762507334024,2.941913280320661
2.95,0.013380810841939551,0.044288024740700795,0.023697220161550375,0.02518514581968891,0.06710194262610573,0.06135816739089537,0.06346557128797477,0.043980150290848015,0.04458553949214877,0.031140712558231337,0.06992917431616394,0.06645990768233057,0.08608753870230665,0.08577111739227049,0.08577111739227049,0.02221231214480716,0.01505715581503329,0.01507786071376257,0.002150996508454955,2.8930313625899307
3.0,0.013377597125755218,0.04416463742686114,0.023695143622401937,0.02518247046717429,0.06601377439518566,0.061174317846504615,0.06324707369841923,0.04396505640411575,0.04456927425599315,0.029934994383314685,0.06747743674130938,0.0639006142078984,0.08427133879048986,0.08389337247444051,0.08389337247444051,0.02095247767579305,0.014978264292599493,0.014916126101393732,0.002037612114842867,2.8444012809576837
3.0500000000000003,0.013374330502659147,0.044039565983548114,0.02369296620394559,0.025179665793664006,0.06492697966139023,0.06098371439884052,0.06302079610676571,0.04394890621532302,0.04455187633050236,0.028834235368415236,0.06506177966643535,0.06139163587560324,0.08244154431578102,0.08200419453416809,0.08200419453416809,0.019727762423679813,0.014873981076371817,0.014725165333371744,0.0019252196707937532,2.7960780185775436
3.1,0.013371011027407518,0.04391282849837803,0.02369068496940579,0.025176728088003926,0.06384217679510329,0.06078631158599935,0.06278670524665447,0.04393165304846775,0.04453329624246449,0.02783313006880088,0.06268552943554068,0.0589361251514327,0.08060122668410209,0.08010677436069621,0.08010677436069621,0.01854319953382156,0.014743398823637148,0.014505920123593051,0.0018146140472585543,2.7481160847654924
3.1500000000000004,0.013367638755620527,0.043784443248529696,0.023688296961592702,0.025173653616825314,0.06275997146408002,0.06058207089655812,0.06254477654520885,0.0439132497892574,0.044513484106130596,0.026926333825728423,0.060351764330157195,0.05653692430618308,0.07875340179529089,0.07820423228114304,0.07820423228114304,0.01740295457049268,0.014586324317094149,0.014259812499794546,0.0017064877665836915,2.7005687459346803
3.2,0.013364213743780403,0.04365442869599066,0.02368579920408784,0.02517043862616946,0.06168095617828502,0.06037096082276083,0.06229499414704686,0.0438936489593149,0.04449238970431516,0.026108491710511477,0.05806331213378145,0.05419656769091307,0.07690101830844184,0.07629960660582683,0.07629960660582683,0.016310373198941075,0.014403153882328611,0.013988633260495499,0.0016014328221247939,2.653487393297554
3.25,0.013360736049229388,0.043522803482773396,0.023683188702434237,0.02516707934311658,0.0606057098628539,0.060152956899572785,0.062037350920101215,0.0438728027919136,0.044469962570986524,0.025374265403579902,0.055822749333838975,0.05191728578655597,0.0750469471175112,0.07439584339008286,0.07439584339008286,0.015268035437779175,0.014194762572239205,0.013694445444566055,0.0014999443648397457,2.606921033072538
3.3000000000000003,0.013357205730167689,0.04338958642610326,0.02368046244533061,0.025163571977418128,0.059534797459301694,0.059928041729775616,0.06177184844359078,0.0438506633090078,0.044446152075089077,0.024718357992261714,0.053632401848088006,0.049701010859645914,0.07319397202170262,0.0724957874843352,0.0724957874843352,0.014277814243272636,0.013962406279128512,0.013379501493740946,0.0014024257738606677,2.5609158856175838
3.35,0.013353622845651409,0.043254796513580177,0.023677617405828934,0.025159912723131755,0.058468769555038894,0.05969620499530736,0.06149849697852716,0.043827182399324295,0.04442090750533846,0.02413553668852591,0.051494347158755116,0.0475493840566324,0.07134478156455476,0.07060217483387567,0.07060217483387567,0.013340936549715724,0.013707635876300889,0.013046172811439723,0.0013091947051373128,2.5155150806977895
3.4000000000000004,0.013349987455590441,0.04311845289831587,0.023674650542534887,0.025156097760257984,0.05740816204119523,0.059457443455082,0.061217315421177775,0.04380231189727994,0.04439417815573133,0.023620653483786235,0.049410417735611466,0.04546376377150084,0.06950196200665093,0.06871762598122748,0.06871762598122748,0.012458045215710202,0.013432222462067881,0.012696890465054908,0.001220489778514923,2.4707584369568423
3.45,0.013346299620746334,0.04298057489404855,0.023671558800810535,0.025152123256377855,0.05635349579869258,0.059211760929551986,0.06092833123994254,0.04377600366249082,0.04436591341151274,0.02316866377208604,0.04738220562850375,0.043445235125160735,0.0676679913893749,0.06684464071701583,0.06684464071701583,0.011629260615523128,0.013138092773913418,0.012334095837763279,0.0011364776257366332,2.4266823145701832
3.5,0.013342559402730126,0.04284118197023696,0.02366833911397877,0.025147985368290684,0.05530527641245055,0.058959168272304095,0.06063158039613442,0.04374820965964036,0.0443360628353468,0.022774642985585986,0.045411068110403394,0.04149462040008755,0.06584523464104482,0.06498559381980488,0.06498559381980488,0.01085424086928097,0.012827273854006838,0.011960200105148805,0.0010572600749842304,2.3833195309696134
3.5500000000000003,0.013338766864000162,0.042700293747135624,0.02366498840452889,0.025143680243651118,0.05426399391355354,0.05869968332900481,0.06032710724918475,0.04371888203847609,0.04430457625343966,0.022433801297300212,0.043498134253692484,0.03961249027980676,0.06403593967196433,0.06314273182126345,0.06314273182126345,0.010132239927582406,0.012501846074912849,0.01157755148764092,0.0009828812956089812,2.3406993304453194
3.6,0.013334922067859863,0.042557929990853234,0.023661503585322777,0.025139204022604673,0.05323012254915405,0.05843333088403539,0.06001496444682225,0.0436879732137082,0.044271403841368455,0.022141496455524462,0.041644312325022845,0.03779917574978889,0.06224223440132189,0.061318170730153616,0.061318170730153616,0.009462162917524785,0.012163903672583883,0.011188409308965601,0.0009133347668807191,2.298847399306762
3.6500000000000004,0.013331025078455485,0.04241411060839597,0.023657881560801106,0.02513455283942095,0.052204120579835984,0.05816014259517895,0.05969521280080046,0.04365543594458728,0.04423649620937512,0.02189324482243696,0.03985029788753234,0.036054780524002954,0.06046612465633247,0.059513894646867696,0.059513894646867696,0.008842618320664578,0.011815521979455864,0.010794923971180963,0.0008485699665492599,2.2577859191341907
3.7,0.01332707596077384,0.04226885564269773,0.023654119228189063,0.025129722824123745,0.05118643010411243,0.05788015691674274,0.05936792114877104,0.043621223413943554,0.044199804486890246,0.021684730696002817,0.03811658250335156,0.03437919386958372,0.058709492882438645,0.05773175519944156,0.05773175519944156,0.008271966691659874,0.011458730601120301,0.010399122036614531,0.0007884987031204312,2.217533651443692
3.75,0.013323074780639984,0.04212218526763897,0.023650213478700985,0.025124710104117227,0.05017747690968522,0.057593419011517565,0.059033166202921296,0.04358528930647564,0.04416128040605901,0.021511813999655714,0.03644346293405989,0.0327721037106492,0.056974097602656794,0.05597347173201863,0.05597347173201863,0.00774836574185024,0.011095491833501392,0.010002895684665634,0.0007330010373073473,2.178106047839686
3.8000000000000003,0.013319021604714891,0.04197411978305622,0.023646161198743403,0.025119510805807422,0.049177670351049106,0.057299980651993744,0.05869103238601188,0.04354758788608343,0.04412087638404906,0.02137053642835318,0.034831050741941635,0.031233009901123886,0.0552615735641655,0.054240632177516596,0.054240632177516596,0.007269811707328776,0.010727683672073121,0.00960799588583407,0.0006819307584598729,2.1395153804177154
3.85,0.01331491650049309,0.041824679609743926,0.023641959271115936,0.02511412105621823,0.04818740325298085,0.05699990011126835,0.05834161165546645,0.04350807407204635,0.0440785456039284,0.021257126142592533,0.03327928220044102,0.02976123756535126,0.05357343251088337,0.05253469454764268,0.05253469454764268,0.006834176998555432,0.010357086819156053,0.009216028705698945,0.000635120399290288,2.1017708878270707
3.9000000000000004,0.013310759536300263,0.041673885284450554,0.023637604576209496,0.0251085369846012,0.047207051839413455,0.05669324204409244,0.057985003316177876,0.04346670351385633,0.044034242093910374,0.021168001103925672,0.03178792842802417,0.028355950414209994,0.051911064521978544,0.05085698897531354,0.05085698897531354,0.006439244190513569,0.009985375148787914,0.008828454217469318,0.0005923857862385662,2.0648789329912725
3.95,0.013306550781290845,0.041521757454870814,0.023633093993201296,0.02510275472403827,0.04623697568715852,0.05638007735851933,0.0576213138227064,0.04342343266452251,0.043987920804772346,0.02109977114651391,0.030356605665637585,0.027016163953284343,0.05027573985790419,0.04920872024686808,0.04920872024686808,0.006082736460919617,0.009614109140320286,0.00844658756297272,0.0005535301342920271,2.0288431690246234
4.0,0.013302290305445564,0.04136831687463571,0.023628424401246097,0.02509677041303678,0.04527751770390398,0.056060483078625045,0.05725065657155324,0.043378218852173536,0.04393953768526442,0.02104923887941077,0.02898478562402488,0.02574075850829777,0.04866861125757945,0.047590970764127855,0.047590970764127855,0.005762344620971453,0.00924473184116421,0.008071601758447884,0.0005183477007486829,1.9936647103696388
4.05,0.013297978179568975,0.04121358439830231,0.023623592680663205,0.025090580197115995,0.04432900412988247,0.055734542198781496,0.056873151684199236,0.043331020349792165,0.043889049755335204,0.02101339951364114,0.027671805833258317,0.02452849200143219,0.04709071663266281,0.046004703879285694,0.046004703879285694,0.0054757509102894356,0.00887856696555889,0.00770453189320488,0.0004866270165010271,1.9593423066107065
4.1000000000000005,0.013293614475286954,0.041057580976345,0.023618595714118697,0.025084180230384365,0.043391744562574726,0.055402343529969825,0.056488925781601876,0.04328179644292636,0.04383641517701199,0.020989439706846594,0.026416879932893246,0.023378012420262866,0.04554298210742383,0.04445076754871709,0.04445076754871709,0.005220649746604126,0.008516818779616344,0.007346280416117094,0.00045815371571624055,1.9258725168099784
4.15,0.013289199265044177,0.040900327650150003,0.02361343038780235,0.02507756667710687,0.04246603200378511,0.055063981538627134,0.056098111750845434,0.0432305074952306,0.04378159332278402,0.02097473551637412,0.0252191078471101,0.022287869928796694,0.04402622535545232,0.0429298982550512,0.0429298982550512,0.004994765632744658,0.008160573463109779,0.006997623247160973,0.00043271298690728953,1.8932498825488129
4.2,0.013284732622101558,0.040741845547014904,0.023608093592598797,0.025070735713261683,0.041552142928400634,0.054719556178524066,0.05570084850463848,0.04317711501170101,0.04372454484134842,0.020966849549278844,0.024077485795021388,0.021256528577470478,0.04254115918729527,0.04144272515015422,0.04144272515015422,0.004795868429790447,0.007810801675535663,0.006659216489103864,0.000410091671628303,1.8614670981737431
4.25,0.013280214620533672,0.04058215587515495,0.02360258222525238,0.02506368352808551,0.04065033737412245,0.054369172716173246,0.05529728073435063,0.04312158169947815,0.043665231720590066,0.020963527394867867,0.022990916091952928,0.02028237757592065,0.04108839534603703,0.03998977437502256,0.03998977437502256,0.004621786206930916,0.0074683620879365175,0.006331603548292914,0.00039008003875578857,1.830515177014351
4.3,0.013275645335226141,0.04042127991871788,0.02359689318952525,0.02505640632560685,0.039760859051437884,0.054012941550269845,0.05488755865727568,0.04306387152610136,0.04360361734767793,0.020962693422203367,0.02195821670292417,0.019363742098854678,0.03966844847079285,0.038571473515914986,0.038571473515914986,0.004470415876560306,0.007134005672874409,0.006015222503610237,0.00037247326404798455,1.800383612586792
